ensembl	entrez	symbol	uniprot	name
ENSG00000162433	205	AK4	P27144	adenylate kinase 4
ENSG00000162433	205	AK4	D3DQ64	adenylate kinase 4
ENSG00000142208	207	AKT1	B0LPE5	AKT serine/threonine kinase 1
ENSG00000142208	207	AKT1	P31749	AKT serine/threonine kinase 1
ENSG00000142208	207	AKT1	B3KVH4	AKT serine/threonine kinase 1
ENSG00000105221	208	AKT2	B4DG79	AKT serine/threonine kinase 2
ENSG00000105221	208	AKT2	P31751	AKT serine/threonine kinase 2
ENSG00000148218	210	ALAD	A0A140VJL9	aminolevulinate dehydratase
ENSG00000148218	210	ALAD	P13716	aminolevulinate dehydratase
ENSG00000148218	210	ALAD	Q6ZMU0	aminolevulinate dehydratase
ENSG00000148218	210	ALAD	B7Z3I9	aminolevulinate dehydratase
ENSG00000148218	210	ALAD	A0A024R877	aminolevulinate dehydratase
ENSG00000023330	211	ALAS1	P13196	5'-aminolevulinate synthase 1
ENSG00000023330	211	ALAS1	Q5JAM2	5'-aminolevulinate synthase 1
ENSG00000023330	211	ALAS1	B4DVA0	5'-aminolevulinate synthase 1
ENSG00000158578	212	ALAS2	P22557	5'-aminolevulinate synthase 2
ENSG00000163631	213	ALB	P02768	albumin
ENSG00000170017	214	ALCAM	Q13740	activated leukocyte cell adhesion molecule
ENSG00000170017	214	ALCAM	B3KNN9	activated leukocyte cell adhesion molecule
ENSG00000101986	215	ABCD1	P33897	ATP binding cassette subfamily D member 1
ENSG00000165092	216	ALDH1A1	P00352	aldehyde dehydrogenase 1 family member A1
ENSG00000165092	216	ALDH1A1	V9HW83	aldehyde dehydrogenase 1 family member A1
ENSG00000111275	217	ALDH2	P05091	aldehyde dehydrogenase 2 family member
ENSG00000108602	218	ALDH3A1	P30838	aldehyde dehydrogenase 3 family member A1
ENSG00000108602	218	ALDH3A1	Q6PKA6	aldehyde dehydrogenase 3 family member A1
ENSG00000108602	218	ALDH3A1	I3L3I9	aldehyde dehydrogenase 3 family member A1
ENSG00000137124	219	ALDH1B1	P30837	aldehyde dehydrogenase 1 family member B1
ENSG00000184254	220	ALDH1A3	A0A024RC95	aldehyde dehydrogenase 1 family member A3
ENSG00000184254	220	ALDH1A3	P47895	aldehyde dehydrogenase 1 family member A3
ENSG00000184254	220	ALDH1A3	H0Y2X5	aldehyde dehydrogenase 1 family member A3
ENSG00000184254	220	ALDH1A3	Q7Z3A2	aldehyde dehydrogenase 1 family member A3
ENSG00000006534	221	ALDH3B1	A0A024R5D8	aldehyde dehydrogenase 3 family member B1
ENSG00000006534	221	ALDH3B1	P43353	aldehyde dehydrogenase 3 family member B1
ENSG00000006534	221	ALDH3B1	A0A024R5K0	aldehyde dehydrogenase 3 family member B1
ENSG00000006534	221	ALDH3B1	A0A087X2D4	aldehyde dehydrogenase 3 family member B1
ENSG00000132746	222	ALDH3B2	NA	aldehyde dehydrogenase 3 family member B2
ENSG00000143149	223	ALDH9A1	B9EKV4	aldehyde dehydrogenase 9 family member A1
ENSG00000143149	223	ALDH9A1	P49189	aldehyde dehydrogenase 9 family member A1
ENSG00000072210	224	ALDH3A2	P51648	aldehyde dehydrogenase 3 family member A2
ENSG00000173208	225	ABCD2	Q9UBJ2	ATP binding cassette subfamily D member 2
ENSG00000149925	226	ALDOA	P04075	aldolase, fructose-bisphosphate A
ENSG00000149925	226	ALDOA	V9HWN7	aldolase, fructose-bisphosphate A
ENSG00000285043	226	ALDOA	P04075	aldolase, fructose-bisphosphate A
ENSG00000285043	226	ALDOA	V9HWN7	aldolase, fructose-bisphosphate A
ENSG00000136872	229	ALDOB	A0A024R145	aldolase, fructose-bisphosphate B
ENSG00000136872	229	ALDOB	P05062	aldolase, fructose-bisphosphate B
ENSG00000109107	230	ALDOC	A0A024QZ64	aldolase, fructose-bisphosphate C
ENSG00000109107	230	ALDOC	P09972	aldolase, fructose-bisphosphate C
ENSG00000085662	231	AKR1B1	A0A024R7A8	aldo-keto reductase family 1 member B
ENSG00000085662	231	AKR1B1	P15121	aldo-keto reductase family 1 member B
ENSG00000171094	238	ALK	B6D4Y2	ALK receptor tyrosine kinase
ENSG00000171094	238	ALK	Q9UM73	ALK receptor tyrosine kinase
ENSG00000108839	239	ALOX12	P18054	arachidonate 12-lipoxygenase, 12S type
ENSG00000012779	240	ALOX5	P09917	arachidonate 5-lipoxygenase
ENSG00000275565	240	ALOX5	P09917	arachidonate 5-lipoxygenase
ENSG00000132965	241	ALOX5AP	A0A087WW23	arachidonate 5-lipoxygenase activating protein
ENSG00000132965	241	ALOX5AP	P20292	arachidonate 5-lipoxygenase activating protein
ENSG00000179477	242	ALOX12B	O75342	arachidonate 12-lipoxygenase, 12R type
ENSG00000262943	245	ALOX12P2	NA	arachidonate 12-lipoxygenase pseudogene 2
ENSG00000161905	246	ALOX15	P16050	arachidonate 15-lipoxygenase
ENSG00000179593	247	ALOX15B	O15296	arachidonate 15-lipoxygenase, type B
ENSG00000163295	248	ALPI	A0A024R4A2	alkaline phosphatase, intestinal
ENSG00000163295	248	ALPI	P09923	alkaline phosphatase, intestinal
ENSG00000162551	249	ALPL	A0A024RAG0	alkaline phosphatase, liver/bone/kidney
ENSG00000162551	249	ALPL	P05186	alkaline phosphatase, liver/bone/kidney
ENSG00000163283	250	ALPP	B2R7C7	alkaline phosphatase, placental
ENSG00000163283	250	ALPP	P05187	alkaline phosphatase, placental
ENSG00000163286	251	ALPPL2	P10696	alkaline phosphatase, placental like 2
ENSG00000156150	257	ALX3	O95076	ALX homeobox 3
ENSG00000178522	258	AMBN	Q546D7	ameloblastin
ENSG00000178522	258	AMBN	Q9NP70	ameloblastin
ENSG00000106927	259	AMBP	P02760	alpha-1-microglobulin/bikunin precursor
ENSG00000123505	262	AMD1	A0A088AWN0	adenosylmethionine decarboxylase 1
ENSG00000123505	262	AMD1	B4DZ60	adenosylmethionine decarboxylase 1
ENSG00000123505	262	AMD1	Q5VXN5	adenosylmethionine decarboxylase 1
ENSG00000123505	262	AMD1	P17707	adenosylmethionine decarboxylase 1
ENSG00000123505	262	AMD1	Q6N0B2	adenosylmethionine decarboxylase 1
ENSG00000125363	265	AMELX	Q99217	amelogenin, X-linked
ENSG00000099721	266	AMELY	Q99218	amelogenin, Y-linked
ENSG00000159461	267	AMFR	Q9UKV5	autocrine motility factor receptor
ENSG00000159461	267	AMFR	A0A024R6R5	autocrine motility factor receptor
ENSG00000104899	268	AMH	P03971	anti-Mullerian hormone
ENSG00000135409	269	AMHR2	Q16671	anti-Mullerian hormone receptor type 2
ENSG00000116748	270	AMPD1	P23109	adenosine monophosphate deaminase 1
ENSG00000116337	271	AMPD2	A0A024R098	adenosine monophosphate deaminase 2
ENSG00000116337	271	AMPD2	B2RB47	adenosine monophosphate deaminase 2
ENSG00000116337	271	AMPD2	Q01433	adenosine monophosphate deaminase 2
ENSG00000133805	272	AMPD3	Q01432	adenosine monophosphate deaminase 3
ENSG00000078053	273	AMPH	P49418	amphiphysin
ENSG00000136717	274	BIN1	A0A024RAG9	bridging integrator 1
ENSG00000136717	274	BIN1	O00499	bridging integrator 1
ENSG00000136717	274	BIN1	Q9BTH3	bridging integrator 1
ENSG00000136717	274	BIN1	B7Z2Z2	bridging integrator 1
ENSG00000136717	274	BIN1	B7Z6Y2	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAE9	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAF1	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAF6	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAJ3	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAJ2	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAF0	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAI5	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAI4	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAG8	bridging integrator 1
ENSG00000136717	274	BIN1	A0A024RAI6	bridging integrator 1
ENSG00000145020	275	AMT	A0A024R2U7	aminomethyltransferase
ENSG00000145020	275	AMT	P48728	aminomethyltransferase
ENSG00000237763	276	AMY1A	P04745	amylase, alpha 1A (salivary)
ENSG00000237763	276	AMY1A	Q6NSB3	amylase, alpha 1A (salivary)
ENSG00000174876	277	AMY1B	P04745	amylase, alpha 1B (salivary)
ENSG00000174876	278	AMY1C	P04745	amylase, alpha 1C (salivary)
ENSG00000187733	278	AMY1C	P04745	amylase, alpha 1C (salivary)
ENSG00000243480	279	AMY2A	P04746	amylase, alpha 2A (pancreatic)
ENSG00000243480	279	AMY2A	Q53F26	amylase, alpha 2A (pancreatic)
ENSG00000240038	280	AMY2B	P19961	amylase, alpha 2B (pancreatic)
ENSG00000214274	283	ANG	P03950	angiogenin
ENSG00000214274	283	ANG	W0UV28	angiogenin
ENSG00000154188	284	ANGPT1	Q15389	angiopoietin 1
ENSG00000154188	284	ANGPT1	B4DTQ9	angiopoietin 1
ENSG00000091879	285	ANGPT2	O15123	angiopoietin 2
ENSG00000029534	286	ANK1	P16157	ankyrin 1
ENSG00000029534	286	ANK1	B3KX39	ankyrin 1
ENSG00000145362	287	ANK2	Q01484	ankyrin 2
ENSG00000151150	288	ANK3	Q12955	ankyrin 3
ENSG00000151150	288	ANK3	Q8NAK2	ankyrin 3
ENSG00000166825	290	ANPEP	A0A024RC61	alanyl aminopeptidase, membrane
ENSG00000166825	290	ANPEP	P15144	alanyl aminopeptidase, membrane
ENSG00000166825	290	ANPEP	Q59E93	alanyl aminopeptidase, membrane
ENSG00000151729	291	SLC25A4	A0A0S2Z3H3	solute carrier family 25 member 4
ENSG00000151729	291	SLC25A4	P12235	solute carrier family 25 member 4
ENSG00000005022	292	SLC25A5	P05141	solute carrier family 25 member 5
ENSG00000005022	292	SLC25A5	Q6NVC0	solute carrier family 25 member 5
ENSG00000169100	293	SLC25A6	P12236	solute carrier family 25 member 6
ENSG00000169100	293	SLC25A6	Q6I9V5	solute carrier family 25 member 6
ENSG00000135046	301	ANXA1	P04083	annexin A1
ENSG00000135046	301	ANXA1	Q5TZZ9	annexin A1
ENSG00000182718	302	ANXA2	A0A024R5Z7	annexin A2
ENSG00000182718	302	ANXA2	P07355	annexin A2
ENSG00000138772	306	ANXA3	P12429	annexin A3
ENSG00000196975	307	ANXA4	P09525	annexin A4
ENSG00000196975	307	ANXA4	Q6LES2	annexin A4
ENSG00000196975	307	ANXA4	Q6P452	annexin A4
ENSG00000164111	308	ANXA5	P08758	annexin A5
ENSG00000164111	308	ANXA5	V9HWE0	annexin A5
ENSG00000197043	309	ANXA6	A0A0S2Z2Z6	annexin A6
ENSG00000197043	309	ANXA6	P08133	annexin A6
ENSG00000197043	309	ANXA6	A0A0S2Z377	annexin A6
ENSG00000138279	310	ANXA7	P20073	annexin A7
ENSG00000138279	310	ANXA7	B2R657	annexin A7
ENSG00000122359	311	ANXA11	P50995	annexin A11
ENSG00000122359	311	ANXA11	Q5T0G8	annexin A11
ENSG00000104537	312	ANXA13	P27216	annexin A13
ENSG00000104537	312	ANXA13	Q53FB5	annexin A13
ENSG00000136250	313	AOAH	A0A087WVT3	acyloxyacyl hydrolase
ENSG00000136250	313	AOAH	P28039	acyloxyacyl hydrolase
ENSG00000131480	314	AOC2	O75106	amine oxidase, copper containing 2
ENSG00000138356	316	AOX1	Q06278	aldehyde oxidase 1
ENSG00000120868	317	APAF1	O14727	apoptotic peptidase activating factor 1
ENSG00000164978	318	NUDT2	P50583	nudix hydrolase 2
ENSG00000175336	319	APOF	Q13790	apolipoprotein F
ENSG00000107282	320	APBA1	Q02410	amyloid beta precursor protein binding family A member 1
ENSG00000276497	320	APBA1	Q02410	amyloid beta precursor protein binding family A member 1
ENSG00000034053	321	APBA2	Q59G28	amyloid beta precursor protein binding family A member 2
ENSG00000034053	321	APBA2	Q99767	amyloid beta precursor protein binding family A member 2
ENSG00000276495	321	APBA2	Q59G28	amyloid beta precursor protein binding family A member 2
ENSG00000276495	321	APBA2	Q99767	amyloid beta precursor protein binding family A member 2
ENSG00000166313	322	APBB1	O00213	amyloid beta precursor protein binding family B member 1
ENSG00000166313	322	APBB1	B7Z4M9	amyloid beta precursor protein binding family B member 1
ENSG00000163697	323	APBB2	B4DJ88	amyloid beta precursor protein binding family B member 2
ENSG00000163697	323	APBB2	B4E2F2	amyloid beta precursor protein binding family B member 2
ENSG00000163697	323	APBB2	Q92870	amyloid beta precursor protein binding family B member 2
ENSG00000163697	323	APBB2	G5E9Y1	amyloid beta precursor protein binding family B member 2
ENSG00000163697	323	APBB2	Q5I0G1	amyloid beta precursor protein binding family B member 2
ENSG00000134982	324	APC	P25054	APC, WNT signaling pathway regulator
ENSG00000134982	324	APC	Q4LE70	APC, WNT signaling pathway regulator
ENSG00000132703	325	APCS	P02743	amyloid P component, serum
ENSG00000132703	325	APCS	V9HWP0	amyloid P component, serum
ENSG00000160224	326	AIRE	O43918	autoimmune regulator
ENSG00000164062	327	APEH	A0A024R2U9	acylaminoacyl-peptide hydrolase
ENSG00000164062	327	APEH	P13798	acylaminoacyl-peptide hydrolase
ENSG00000100823	328	APEX1	P27695	apurinic/apyrimidinic endodeoxyribonuclease 1
ENSG00000100823	328	APEX1	Q5TZP7	apurinic/apyrimidinic endodeoxyribonuclease 1
ENSG00000110330	329	BIRC2	Q13490	baculoviral IAP repeat containing 2
ENSG00000023445	330	BIRC3	Q13489	baculoviral IAP repeat containing 3
ENSG00000101966	331	XIAP	P98170	X-linked inhibitor of apoptosis
ENSG00000101966	331	XIAP	B2R9R2	X-linked inhibitor of apoptosis
ENSG00000089685	332	BIRC5	O15392	baculoviral IAP repeat containing 5
ENSG00000089685	332	BIRC5	H3BLT4	baculoviral IAP repeat containing 5
ENSG00000089685	332	BIRC5	A0A0B4J1S3	baculoviral IAP repeat containing 5
ENSG00000105290	333	APLP1	P51693	amyloid beta precursor like protein 1
ENSG00000084234	334	APLP2	A0A140VJE9	amyloid beta precursor like protein 2
ENSG00000084234	334	APLP2	Q06481	amyloid beta precursor like protein 2
ENSG00000084234	334	APLP2	B4E3I5	amyloid beta precursor like protein 2
ENSG00000118137	335	APOA1	A0A024R3E3	apolipoprotein A1
ENSG00000118137	335	APOA1	P02647	apolipoprotein A1
ENSG00000158874	336	APOA2	P02652	apolipoprotein A2
ENSG00000110244	337	APOA4	NA	apolipoprotein A4
ENSG00000084674	338	APOB	P04114	apolipoprotein B
ENSG00000084674	338	APOB	Q59HB3	apolipoprotein B
ENSG00000084674	338	APOB	Q7Z7Q0	apolipoprotein B
ENSG00000111701	339	APOBEC1	P41238	apolipoprotein B mRNA editing enzyme catalytic subunit 1
ENSG00000130208	341	APOC1	A0A024R0T8	apolipoprotein C1
ENSG00000130208	341	APOC1	P02654	apolipoprotein C1
ENSG00000214855	342	APOC1P1	NA	apolipoprotein C1 pseudogene 1
ENSG00000103375	343	AQP8	O94778	aquaporin 8
ENSG00000234906	344	APOC2	A0A024R0T9	apolipoprotein C2
ENSG00000234906	344	APOC2	P02655	apolipoprotein C2
ENSG00000110245	345	APOC3	A3KPE2	apolipoprotein C3
ENSG00000110245	345	APOC3	P02656	apolipoprotein C3
ENSG00000267467	346	APOC4	P55056	apolipoprotein C4
ENSG00000189058	347	APOD	P05090	apolipoprotein D
ENSG00000130203	348	APOE	A0A0S2Z3D5	apolipoprotein E
ENSG00000130203	348	APOE	P02649	apolipoprotein E
ENSG00000091583	350	APOH	P02749	apolipoprotein H
ENSG00000142192	351	APP	A0A140VJC8	amyloid beta precursor protein
ENSG00000142192	351	APP	P05067	amyloid beta precursor protein
ENSG00000142192	351	APP	B4DGD0	amyloid beta precursor protein
ENSG00000142192	351	APP	E9PG40	amyloid beta precursor protein
ENSG00000142192	351	APP	A0A0A0MRG2	amyloid beta precursor protein
ENSG00000142192	351	APP	B4DJT9	amyloid beta precursor protein
ENSG00000198931	353	APRT	P07741	adenine phosphoribosyltransferase
ENSG00000142515	354	KLK3	P07288	kallikrein related peptidase 3
ENSG00000142515	354	KLK3	Q546G3	kallikrein related peptidase 3
ENSG00000026103	355	FAS	P25445	Fas cell surface death receptor
ENSG00000026103	355	FAS	K9J972	Fas cell surface death receptor
ENSG00000026103	355	FAS	Q59FU8	Fas cell surface death receptor
ENSG00000117560	356	FASLG	P48023	Fas ligand
ENSG00000117560	356	FASLG	Q53ZZ1	Fas ligand
ENSG00000146950	357	SHROOM2	B7Z682	shroom family member 2
ENSG00000146950	357	SHROOM2	Q13796	shroom family member 2
ENSG00000146950	357	SHROOM2	F5H3B6	shroom family member 2
ENSG00000146950	357	SHROOM2	Q68DU3	shroom family member 2
ENSG00000240583	358	AQP1	A0A024RA31	aquaporin 1 (Colton blood group)
ENSG00000240583	358	AQP1	P29972	aquaporin 1 (Colton blood group)
ENSG00000167580	359	AQP2	P41181	aquaporin 2
ENSG00000165272	360	AQP3	Q92482	aquaporin 3 (Gill blood group)
ENSG00000171885	361	AQP4	F1DSG4	aquaporin 4
ENSG00000171885	361	AQP4	V9PBN7	aquaporin 4
ENSG00000171885	361	AQP4	P55087	aquaporin 4
ENSG00000161798	362	AQP5	P55064	aquaporin 5
ENSG00000086159	363	AQP6	Q13520	aquaporin 6
ENSG00000165269	364	AQP7	O14520	aquaporin 7
ENSG00000165269	364	AQP7	Q6P5T0	aquaporin 7
ENSG00000165269	364	AQP7	Q5T5M0	aquaporin 7
ENSG00000165269	364	AQP7	B7Z4U2	aquaporin 7
ENSG00000165269	364	AQP7	Q5T5M1	aquaporin 7
ENSG00000103569	366	AQP9	H0YK62	aquaporin 9
ENSG00000103569	366	AQP9	O43315	aquaporin 9
ENSG00000169083	367	AR	P10275	androgen receptor
ENSG00000169083	367	AR	Q9NUA2	androgen receptor
ENSG00000169083	367	AR	F1D8N5	androgen receptor
ENSG00000169083	367	AR	A0A087WUX9	androgen receptor
ENSG00000169083	367	AR	G4VV16	androgen receptor
ENSG00000091262	368	ABCC6	O95255	ATP binding cassette subfamily C member 6
ENSG00000091262	105369239	LOC105369239	NA	multidrug resistance-associated protein 6
ENSG00000275331	368	ABCC6	O95255	ATP binding cassette subfamily C member 6
ENSG00000275331	105369239	LOC105369239	NA	multidrug resistance-associated protein 6
ENSG00000078061	369	ARAF	P10398	A-Raf proto-oncogene, serine/threonine kinase
ENSG00000078061	369	ARAF	Q96II5	A-Raf proto-oncogene, serine/threonine kinase
ENSG00000078061	369	ARAF	A0A024R178	A-Raf proto-oncogene, serine/threonine kinase
ENSG00000095139	372	ARCN1	P48444	archain 1
ENSG00000095139	372	ARCN1	B0YIW5	archain 1
ENSG00000113595	373	TRIM23	P36406	tripartite motif containing 23
ENSG00000109321	374	AREG	P15514	amphiregulin
ENSG00000143761	375	ARF1	A0A024R3Q3	ADP ribosylation factor 1
ENSG00000143761	375	ARF1	P84077	ADP ribosylation factor 1
ENSG00000134287	377	ARF3	A0A024R0Y6	ADP ribosylation factor 3
ENSG00000134287	377	ARF3	P61204	ADP ribosylation factor 3
ENSG00000168374	378	ARF4	P18085	ADP ribosylation factor 4
ENSG00000175906	379	ARL4D	P49703	ADP ribosylation factor like GTPase 4D
ENSG00000004059	381	ARF5	A4D0Z3	ADP ribosylation factor 5
ENSG00000004059	381	ARF5	P84085	ADP ribosylation factor 5
ENSG00000165527	382	ARF6	P62330	ADP ribosylation factor 6
ENSG00000118520	383	ARG1	P05089	arginase 1
ENSG00000081181	384	ARG2	A0A024R6A0	arginase 2
ENSG00000081181	384	ARG2	P78540	arginase 2
ENSG00000067560	387	RHOA	A0A024R324	ras homolog family member A
ENSG00000067560	387	RHOA	P61586	ras homolog family member A
ENSG00000067560	387	RHOA	C9JX21	ras homolog family member A
ENSG00000067560	387	RHOA	B4DKN9	ras homolog family member A
ENSG00000067560	387	RHOA	C9JRM1	ras homolog family member A
ENSG00000067560	387	RHOA	Q9BVT0	ras homolog family member A
ENSG00000143878	388	RHOB	P62745	ras homolog family member B
ENSG00000155366	389	RHOC	A0A024R0I3	ras homolog family member C
ENSG00000155366	389	RHOC	P08134	ras homolog family member C
ENSG00000115963	390	RND3	B2R838	Rho family GTPase 3
ENSG00000115963	390	RND3	P61587	Rho family GTPase 3
ENSG00000177105	391	RHOG	P84095	ras homolog family member G
ENSG00000177105	391	RHOG	Q6ICQ8	ras homolog family member G
ENSG00000175220	392	ARHGAP1	Q07960	Rho GTPase activating protein 1
ENSG00000089820	393	ARHGAP4	P98171	Rho GTPase activating protein 4
ENSG00000100852	394	ARHGAP5	Q13017	Rho GTPase activating protein 5
ENSG00000047648	395	ARHGAP6	O43182	Rho GTPase activating protein 6
ENSG00000047648	395	ARHGAP6	Q59HG6	Rho GTPase activating protein 6
ENSG00000141522	396	ARHGDIA	P52565	Rho GDP dissociation inhibitor alpha
ENSG00000141522	396	ARHGDIA	V9HWE8	Rho GDP dissociation inhibitor alpha
ENSG00000141522	396	ARHGDIA	J3QQX2	Rho GDP dissociation inhibitor alpha
ENSG00000111348	397	ARHGDIB	A0A024RAS5	Rho GDP dissociation inhibitor beta
ENSG00000111348	397	ARHGDIB	P52566	Rho GDP dissociation inhibitor beta
ENSG00000242173	398	ARHGDIG	F1T0H7	Rho GDP dissociation inhibitor gamma
ENSG00000242173	398	ARHGDIG	Q99819	Rho GDP dissociation inhibitor gamma
ENSG00000168421	399	RHOH	Q15669	ras homolog family member H
ENSG00000168421	399	RHOH	Q6ICP4	ras homolog family member H
ENSG00000120805	400	ARL1	P40616	ADP ribosylation factor like GTPase 1
ENSG00000120805	400	ARL1	B4DZG7	ADP ribosylation factor like GTPase 1
ENSG00000165462	401	PHOX2A	O14813	paired like homeobox 2a
ENSG00000213465	402	ARL2	P36404	ADP ribosylation factor like GTPase 2
ENSG00000213465	402	ARL2	Q53YD8	ADP ribosylation factor like GTPase 2
ENSG00000138175	403	ARL3	P36405	ADP ribosylation factor like GTPase 3
ENSG00000143437	405	ARNT	A8K6P0	aryl hydrocarbon receptor nuclear translocator
ENSG00000143437	405	ARNT	P27540	aryl hydrocarbon receptor nuclear translocator
ENSG00000143437	405	ARNT	Q53F30	aryl hydrocarbon receptor nuclear translocator
ENSG00000143437	405	ARNT	B0AZM1	aryl hydrocarbon receptor nuclear translocator
ENSG00000133794	406	ARNTL	A0A140VKD3	aryl hydrocarbon receptor nuclear translocator like
ENSG00000133794	406	ARNTL	O00327	aryl hydrocarbon receptor nuclear translocator like
ENSG00000133794	406	ARNTL	B2RCL8	aryl hydrocarbon receptor nuclear translocator like
ENSG00000120500	407	ARR3	P36575	arrestin 3
ENSG00000137486	408	ARRB1	B7Z1Q3	arrestin beta 1
ENSG00000137486	408	ARRB1	P49407	arrestin beta 1
ENSG00000141480	409	ARRB2	P32121	arrestin beta 2
ENSG00000141480	409	ARRB2	Q59EM5	arrestin beta 2
ENSG00000141480	409	ARRB2	K7ENA6	arrestin beta 2
ENSG00000141480	409	ARRB2	Q68DZ5	arrestin beta 2
ENSG00000100299	410	ARSA	A0A0C4DFZ2	arylsulfatase A
ENSG00000100299	410	ARSA	B4DVI5	arylsulfatase A
ENSG00000100299	410	ARSA	P15289	arylsulfatase A
ENSG00000113273	411	ARSB	A0A024RAJ9	arylsulfatase B
ENSG00000113273	411	ARSB	P15848	arylsulfatase B
ENSG00000113273	411	ARSB	A8K4A0	arylsulfatase B
ENSG00000101846	412	STS	P08842	steroid sulfatase
ENSG00000101846	412	STS	Q0W975	steroid sulfatase
ENSG00000101846	412	STS	A6PYA4	steroid sulfatase
ENSG00000006756	414	ARSD	A0A140VK06	arylsulfatase D
ENSG00000006756	414	ARSD	P51689	arylsulfatase D
ENSG00000157399	415	ARSE	P51690	arylsulfatase E (chondrodysplasia punctata 1)
ENSG00000157399	415	ARSE	A1L484	arylsulfatase E (chondrodysplasia punctata 1)
ENSG00000157399	415	ARSE	B7Z1M0	arylsulfatase E (chondrodysplasia punctata 1)
ENSG00000157399	415	ARSE	B7Z6V4	arylsulfatase E (chondrodysplasia punctata 1)
ENSG00000157399	415	ARSE	F5GYY5	arylsulfatase E (chondrodysplasia punctata 1)
ENSG00000157399	415	ARSE	F5H324	arylsulfatase E (chondrodysplasia punctata 1)
ENSG00000062096	416	ARSF	P54793	arylsulfatase F
